Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"شدین","متاب کی بیوی",2,"46 48","49:43 49:48"
"شدین","ملا اسماعیل",6,"45 56 60 66 73 74","49:42 52:61 60:61 71:61 71:76 73:76"
"شدین","ملّا گھیچری",3,"50 51","49:51 50:51 52:51"
"شدین","ملک (دارا کی کہانی)",12,"46 47 61 67 68 69 70 74 75","49:44 49:45 60:63 71:63 71:64 71:65 71:66 71:67 71:68 71:69 71:78 73:78"
"شدین","ملک سمندر خاں",1,"46","49:44"
"شدین","مندی",6,"44 50 51 52 56","49:40 49:51 50:51 52:51 52:53 60:53"
"شدین","منہا یبل",1,"44","49:40"
"شدین","نوری کاٹو",2,"71 72","71:72 73:72"
"شدین","ٹو (نر گھوڑا)",4,"53 54 58","49:57 50:57 52:57 60:57"
"شدین","پھتی",2,"73 74","71:76 73:76"
"شدین","پھلا",8,"45 51 52 53 57 58 59","49:41 49:54 50:54 52:54 60:54 60:56 60:58 60:59"
"شدین","پھمن",1,"77","73:82"
"شدین","پھمن کی نانی",2,"76 77","71:81 73:81"
"شدین","چاچا حنفیا",5,"44 51 52 56","49:40 49:53 50:53 52:53 60:53"
"شدین","چدی",5,"55 56 60 71 72","50:60 52:60 60:60 71:71 73:71"
"شدین","چوہدری تغیرے",4,"65 70 75 76","60:70 71:70 71:80 73:80"
"شدین","کئی رانی (گھوڑی)",2,"63 69","60:67 71:67"
"شدین","کالا بدل (ریچھ)",6,"44 53 54 55 59 77","49:39 49:58 50:58 52:58 60:58 73:82"
"شدین","کماں",5,"56 60 66 74 75","52:61 60:61 71:61 71:77 73:77"
"شدین","گازی",5,"52 53 54 58 59","49:56 50:56 52:56 60:56 60:58"
"شدین","گاگو",9,"45 51 52 53 57 58 59","49:41 49:54 50:54 52:54 60:54 60:56 60:57 60:58 60:59"
"شدین","گلو (مراثی کا منڈا)",4,"65 70 71 72","60:70 71:70 71:72 73:72"
"شدین","گومی",4,"50 51 52 56","49:52 50:52 52:52 60:52"
"شدین","گھینا",5,"55 56 60 71 72","50:60 52:60 60:60 71:71 73:71"
"شوقاں (گھوڑی)","عمری بھرین",1,"97","93:102"
"شوقاں (گھوڑی)","غلام علی",2,"81 87","80:83 91:83"
"شوقاں (گھوڑی)","لالو",3,"73 74 78","70:77 72:77 80:77"
"شوقاں (گھوڑی)","ملا اسماعیل",4,"65 73 74 78","70:61 70:76 72:76 80:76"
"شوقاں (گھوڑی)","ملک (دارا کی کہانی)",10,"66 67 68 69 74 75 79","70:63 70:64 70:65 70:66 70:67 70:68 70:69 70:78 72:78 80:78"
"شوقاں (گھوڑی)","نور و ماچھی",1,"97","93:102"
"شوقاں (گھوڑی)","نوری کاٹو",3,"71 72 76","70:72 72:72 80:72"
"شوقاں (گھوڑی)","پھتی",4,"73 74 78","70:76 72:76 80:76 80:77"
"شوقاں (گھوڑی)","پھمن",9,"77 81 86 87 88 89 96 97","72:82 80:82 91:82 91:84 91:85 91:87 91:88 91:101 93:101"
"شوقاں (گھوڑی)","پھمن کی نانی",9,"76 80 86 87 88 89","72:81 80:81 91:81 91:82 91:83 91:84 91:85 91:86 91:88"
"شوقاں (گھوڑی)","چدی",3,"65 70 71","70:60 70:71 72:71"
"شوقاں (گھوڑی)","چوہدری تغیرے",6,"70 71 76 80 92 93","70:70 72:70 72:80 80:80 91:93 93:93"
"شوقاں (گھوڑی)","کئی رانی (گھوڑی)",1,"68","70:67"
"شوقاں (گھوڑی)","کالا بدل (ریچھ)",4,"77 81 86 90","72:82 80:82 91:82 91:90"
"شوقاں (گھوڑی)","کرنل صاحب",2,"85 90","80:90 91:90"
"شوقاں (گھوڑی)","کماں",6,"65 73 74 78 79","70:61 70:77 72:77 80:77 80:78 80:79"
"شوقاں (گھوڑی)","گلو (مراثی کا منڈا)",4,"70 71 72 76","70:70 72:70 72:72 80:72"
"شوقاں (گھوڑی)","گھینا",3,"65 70 71","70:60 70:71 72:71"
"صاحب زادہ نصیر الدین شاہ","صفیہ",2,"17 18","14:21 16:21"
"صاحب زادہ نصیر الدین شاہ","غلام علی",2,"14 15","14:14 16:14"
"صاحب زادہ نصیر الدین شاہ","ملک (دارا کی کہانی)",1,"9","14:4"
"صاحب زادہ نصیر الدین شاہ","موجو",5,"10 11 12 13","14:7 14:8 14:9 14:10 14:12"
"صاحب زادہ نصیر الدین شاہ","مولو تیلی",2,"19 20","14:24 16:24"
"صاحب زادہ نصیر الدین شاہ","نبو میراثی",2,"19 20","14:24 16:24"
"صاحب زادہ نصیر الدین شاہ","نوراں",2,"17 18","14:21 16:21"
"صاحب زادہ نصیر الدین شاہ","ٹو (نر گھوڑا)",3,"9 16 17","14:5 14:19 16:19"
"صاحب زادہ نصیر الدین شاہ","ٹھمکی",5,"10 11 12 13","14:7 14:8 14:9 14:10 14:12"
"صاحب زادہ نصیر الدین شاہ","چوہدری جلال",2,"17 18","14:20 16:20"
"صاحب زادہ نصیر الدین شاہ","کالا بدل (ریچھ)",7,"10 11 12 13 16 17","14:7 14:8 14:9 14:10 14:12 14:19 16:19"
"صاحب زادہ نصیر الدین شاہ","کرملی",3,"9 16 17","14:5 14:19 16:19"
"صاحب زادہ نصیر الدین شاہ","کرنل صاحب",2,"16 17","14:18 16:18"
"صاحب زادہ نصیر الدین شاہ","گاما",2,"17 18","14:20 16:20"
"صاحب زادہ نصیر الدین شاہ","گاموں مراثی",4,"9 16 17","14:4 14:5 14:18 16:18"
"صفیہ","غلام علی",1,"17","21:14"
"صفیہ","ملا اسماعیل",2,"25","21:29 22:29"
"صفیہ","ملّا گھیچری",2,"25","21:29 22:29"
"صفیہ","مندی",2,"25","21:29 22:29"
"صفیہ","منہا یبل",2,"25","21:29 22:29"
"صفیہ","موجو",1,"16","21:12"
"صفیہ","مولو تیلی",2,"22 23","21:24 22:24"
"صفیہ","نبو میراثی",2,"22 23","21:24 22:24"
"صفیہ","نوراں",2,"21","21:21 22:21"
"صفیہ","ٹو (نر گھوڑا)",3,"20 25 26","21:19 21:30 22:30"
"صفیہ","ٹھمکی",1,"16","21:12"
"صفیہ","چاچا حنفیا",2,"24 25","21:28 22:28"
"صفیہ","چوہدری جلال",3,"20 26","21:20 21:31 22:31"
"صفیہ","کالا بدل (ریچھ)",2,"16 20","21:12 21:19"
"صفیہ","کرملی",1,"20","21:19"
"صفیہ","کرنل صاحب",2,"19 20","21:18 21:19"
"صفیہ","گاما",1,"20","21:20"
"صفیہ","گاموں مراثی",3,"19 26","21:18 21:31 22:31"
"ضابطے خاں","متاب ٹیڑی",12,"42 43 44 45 46 47 48","42:42 43:42 43:43 44:43 44:45 45:45 46:45 46:46 47:46 47:47 48:47 48:48"
"ضابطے خاں","متاب کی بیوی",8,"42 43 46 47 48","42:43 43:43 44:43 44:48 45:48 46:48 47:48 48:48"
"ضابطے خاں","ملا اسماعیل",2,"42","42:42 43:42"
"ضابطے خاں","ملّا گھیچری",7,"46 47 48 49","42:51 43:51 44:51 45:51 46:51 47:51 48:51"
"ضابطے خاں","ملک (دارا کی کہانی)",6,"43 44 45","42:44 43:44 44:44 45:44 45:45 46:45"
"ضابطے خاں","ملک سمندر خاں",4,"43 44","42:44 43:44 44:44 45:44"
"ضابطے خاں","مندی",9,"37 41 46 47 48 49","42:32 42:40 42:51 43:51 44:51 45:51 46:51 47:51 48:51"
"ضابطے خاں","منہا یبل",1,"41","42:40"
"ضابطے خاں","ٹو (نر گھوڑا)",2,"52","47:57 48:57"
"ضابطے خاں","پھلا",6,"41 49 50 51","42:41 44:54 45:54 46:54 47:54 48:54"
"ضابطے خاں","چاچا حنفیا",7,"41 48 49 50","42:40 43:53 44:53 45:53 46:53 47:53 48:53"
"ضابطے خاں","چوہدری جلال",1,"37","42:33"
"ضابطے خاں","کالا بدل (ریچھ)",2,"40 53","42:39 48:58"
"ضابطے خاں","گازی",3,"51 52","46:56 47:56 48:56"
"ضابطے خاں","گاموں مراثی",3,"37 38","42:33 42:34 42:35"
"ضابطے خاں","گاگو",6,"41 49 50 51","42:41 44:54 45:54 46:54 47:54 48:54"
"ضابطے خاں","گلو (مراثی کا منڈا)",2,"38","42:34 42:35"
"ضابطے خاں","گومی",7,"47 48 49 50","42:52 43:52 44:52 45:52 46:52 47:52 48:52"
"عمری بھرین","غفورے ڈرائیور",1,"106","102:110"
"عمری بھرین","نور و ماچھی",1,"102","102:102"
"عمری بھرین","پھمن",2,"101 102","102:101 102:102"
"عمری بھرین","پھمن کی نانی",1,"103","102:104"
"عمری بھرین","چوہدری تغیرے",2,"97 98","102:93 102:94"
"غفورے ڈرائیور","نور و ماچھی",2,"106","110:102 110:103"
"غفورے ڈرائیور","پھمن",4,"105 106 110","110:101 110:102 110:110 111:110"
"غفورے ڈرائیور","پھمن کی نانی",2,"107","110:104 110:105"
"غلام علی","لالو",1,"80","83:77"
"غلام علی","ملا اسماعیل",1,"79","83:76"
"غلام علی","ملک (دارا کی کہانی)",2,"9 80","14:4 83:78"
"غلام علی","موجو",5,"10 11 12 13","14:7 14:8 14:9 14:10 14:12"
"غلام علی","مولو تیلی",1,"19","14:24"
"غلام علی","نبو میراثی",1,"19","14:24"
"غلام علی","نوراں",1,"17","14:21"
"غلام علی","ٹو (نر گھوڑا)",2,"9 16","14:5 14:19"
"غلام علی","ٹھمکی",5,"10 11 12 13","14:7 14:8 14:9 14:10 14:12"
"غلام علی","پھتی",2,"79 80","83:76 83:77"
"غلام علی","پھمن",2,"82 83","83:82 83:84"
"غلام علی","پھمن کی نانی",3,"82 83","83:81 83:82 83:83"
"غلام علی","چوہدری تغیرے",2,"81 88","83:80 83:93"
"غلام علی","چوہدری جلال",1,"17","14:20"
"غلام علی","کالا بدل (ریچھ)",8,"10 11 12 13 16 82 86","14:7 14:8 14:9 14:10 14:12 14:19 83:82 83:90"
"غلام علی","کرملی",2,"9 16","14:5 14:19"
"غلام علی","کرنل صاحب",2,"16 86","14:18 83:90"
"غلام علی","کماں",3,"80 81","83:77 83:78 83:79"
"غلام علی","گاما",1,"17","14:20"
"غلام علی","گاموں مراثی",3,"9 16","14:4 14:5 14:18"
"لالو","ملا اسماعیل",1,"76","77:76"
"لالو","ملک (دارا کی کہانی)",4,"72 73 77","77:67 77:68 77:69 77:78"
"لالو","نوری کاٹو",1,"74","77:72"
"لالو","پھتی",2,"76 77","77:76 77:77"
"لالو","پھمن",1,"79","77:82"
"لالو","پھمن کی نانی",1,"79","77:81"
"لالو","چدی",1,"74","77:71"
"لالو","چوہدری تغیرے",2,"73 78","77:70 77:80"
"لالو","کئی رانی (گھوڑی)",1,"72","77:67"
"لالو","کالا بدل (ریچھ)",1,"79","77:82"
"لالو","کماں",1,"77","77:77"
"لالو","گلو (مراثی کا منڈا)",2,"73 74","77:70 77:72"
"لالو","گھینا",1,"74","77:71"
"متاب ٹیڑی","متاب کی بیوی",7,"42 43 44 46 47 48","42:43 43:43 45:43 45:48 46:48 47:48 48:48"
"متاب ٹیڑی","ملا اسماعیل",2,"42","42:42 43:42"
"متاب ٹیڑی","ملّا گھیچری",6,"46 47 48 49","42:51 43:51 45:51 46:51 47:51 48:51"
"متاب ٹیڑی","ملک (دارا کی کہانی)",5,"43 44 45","42:44 43:44 45:44 45:45 46:45"
"متاب ٹیڑی","ملک سمندر خاں",3,"43 44","42:44 43:44 45:44"
"متاب ٹیڑی","مندی",8,"37 41 46 47 48 49","42:32 42:40 42:51 43:51 45:51 46:51 47:51 48:51"
"متاب ٹیڑی","منہا یبل",1,"41","42:40"
"متاب ٹیڑی","ٹو (نر گھوڑا)",2,"52","47:57 48:57"
"متاب ٹیڑی","پھلا",5,"41 49 50 51","42:41 45:54 46:54 47:54 48:54"
"متاب ٹیڑی","چاچا حنفیا",6,"41 48 49 50","42:40 43:53 45:53 46:53 47:53 48:53"
"متاب ٹیڑی","چوہدری جلال",1,"37","42:33"
"متاب ٹیڑی","کالا بدل (ریچھ)",2,"40 53","42:39 48:58"
"متاب ٹیڑی","گازی",3,"51 52","46:56 47:56 48:56"
"متاب ٹیڑی","گاموں مراثی",3,"37 38","42:33 42:34 42:35"
"متاب ٹیڑی","گاگو",5,"41 49 50 51","42:41 45:54 46:54 47:54 48:54"
"متاب ٹیڑی","گلو (مراثی کا منڈا)",2,"38","42:34 42:35"
"متاب ٹیڑی","گومی",6,"47 48 49 50","42:52 43:52 45:52 46:52 47:52 48:52"
"متاب کی بیوی","ملا اسماعیل",1,"42","43:42"
"متاب کی بیوی","ملّا گھیچری",2,"47 49","43:51 48:51"
"متاب کی بیوی","ملک (دارا کی کہانی)",3,"43 46","43:44 48:44 48:45"
"متاب کی بیوی","ملک سمندر خاں",2,"43 46","43:44 48:44"
"متاب کی بیوی","مندی",3,"41 47 49","43:40 43:51 48:51"
"متاب کی بیوی","منہا یبل",1,"41","43:40"
"متاب کی بیوی","ٹو (نر گھوڑا)",1,"52","48:57"
"متاب کی بیوی","پھلا",2,"42 51","43:41 48:54"
"متاب کی بیوی","چاچا حنفیا",3,"41 48 50","43:40 43:53 48:53"
"متاب کی بیوی","چوہدری جلال",1,"38","43:33"
"متاب کی بیوی","کالا بدل (ریچھ)",2,"41 53","43:39 48:58"
"متاب کی بیوی","گازی",1,"52","48:56"
"متاب کی بیوی","گاموں مراثی",3,"38 39","43:33 43:34 43:35"
"متاب کی بیوی","گاگو",2,"42 51","43:41 48:54"
"متاب کی بیوی","گلو (مراثی کا منڈا)",2,"38 39","43:34 43:35"
"متاب کی بیوی","گومی",2,"47 50","43:52 48:52"
"ملا اسماعیل","ملّا گھیچری",3,"29 46 56","29:29 42:51 61:51"
"ملا اسماعیل","ملک (دارا کی کہانی)",8,"2 43 62 71 72 77","1:4 42:44 61:63 76:66 76:67 76:68 76:69 76:78"
"ملا اسماعیل","ملک سمندر خاں",1,"43","42:44"
"ملا اسماعیل","مندی",6,"29 37 41 46 56 57","29:29 42:32 42:40 42:51 61:51 61:53"
"ملا اسماعیل","منہا یبل",2,"29 41","29:29 42:40"
"ملا اسماعیل","موجو",1,"4","1:7"
"ملا اسماعیل","مولو تیلی",4,"26 27 28","29:24 29:25 29:26 29:27"
"ملا اسماعیل","نبو میراثی",4,"26 27 28","29:24 29:25 29:26 29:27"
"ملا اسماعیل","نوراں",1,"25","29:21"
"ملا اسماعیل","نوری کاٹو",1,"74","76:72"
"ملا اسماعیل","ٹو (نر گھوڑا)",4,"2 24 29 59","1:3 29:19 29:30 61:57"
"ملا اسماعیل","ٹھمکی",1,"4","1:7"
"ملا اسماعیل","پھتی",1,"76","76:76"
"ملا اسماعیل","پھلا",6,"2 41 57 58 59 60","1:3 42:41 61:54 61:56 61:58 61:59"
"ملا اسماعیل","پھمن",1,"79","76:82"
"ملا اسماعیل","پھمن کی نانی",1,"78","76:81"
"ملا اسماعیل","چاچا حنفیا",4,"28 29 41 57","29:28 29:30 42:40 61:53"
"ملا اسماعیل","چدی",3,"60 66 73","61:60 61:71 76:71"
"ملا اسماعیل","چوہدری تغیرے",3,"65 73 78","61:70 76:70 76:80"
"ملا اسماعیل","چوہدری جلال",3,"24 30 37","29:20 29:31 42:33"
"ملا اسماعیل","کئی رانی (گھوڑی)",2,"64 71","61:67 76:67"
"ملا اسماعیل","کالا بدل (ریچھ)",6,"4 24 34 40 59 79","1:7 29:19 29:39 42:39 61:58 76:82"
"ملا اسماعیل","کرملی",2,"1 24","1:1 29:19"
"ملا اسماعیل","کرنل صاحب",2,"1 24","1:1 29:19"
"ملا اسماعیل","کماں",2,"61 76","61:61 76:77"
"ملا اسماعیل","گازی",2,"58 59","61:56 61:58"
"ملا اسماعیل","گاما",1,"24","29:20"
"ملا اسماعیل","گاموں مراثی",5,"1 30 37 38","1:1 29:31 42:33 42:34 42:35"
"ملا اسماعیل","گاگو",6,"41 57 58 59 60","42:41 61:54 61:56 61:57 61:58 61:59"
"ملا اسماعیل","گلو (مراثی کا منڈا)",6,"31 38 65 73 74","29:34 42:34 42:35 61:70 76:70 76:72"
"ملا اسماعیل","گومی",2,"47 56","42:52 61:52"
"ملا اسماعیل","گھینا",3,"60 66 73","61:60 61:71 76:71"
"ملّا گھیچری","ملک (دارا کی کہانی)",2,"47 48","51:44 51:45"
"ملّا گھیچری","ملک سمندر خاں",1,"47","51:44"
"ملّا گھیچری","مندی",4,"29 31 51","29:29 30:29 30:32 51:51"
"ملّا گھیچری","منہا یبل",3,"29 35","29:29 30:29 30:40"
"ملّا گھیچری","مولو تیلی",4,"26 27 28","29:24 29:25 29:26 29:27"
"ملّا گھیچری","نبو میراثی",4,"26 27 28","29:24 29:25 29:26 29:27"
"ملّا گھیچری","نوراں",1,"25","29:21"
"ملّا گھیچری","ٹو (نر گھوڑا)",4,"24 29 30 54","29:19 29:30 30:30 51:57"
"ملّا گھیچری","پھلا",2,"46 52","51:41 51:54"
"ملّا گھیچری","چاچا حنفیا",4,"28 29 30 52","29:28 29:30 30:30 51:53"
"ملّا گھیچری","چدی",1,"55","51:60"
"ملّا گھیچری","چوہدری جلال",3,"24 30","29:20 29:31 30:31"
"ملّا گھیچری","کالا بدل (ریچھ)",4,"24 34 54","29:19 29:39 30:39 51:58"
"ملّا گھیچری","کرملی",1,"24","29:19"
"ملّا گھیچری","کرنل صاحب",1,"24","29:19"
"ملّا گھیچری","کماں",1,"56","51:61"
"ملّا گھیچری","گازی",1,"53","51:56"
"ملّا گھیچری","گاما",1,"24","29:20"
"ملّا گھیچری","گاموں مراثی",2,"30","29:31 30:31"
"ملّا گھیچری","گاگو",2,"46 52","51:41 51:54"
"ملّا گھیچری","گلو (مراثی کا منڈا)",2,"31 32","29:34 30:34"
"ملّا گھیچری","گومی",1,"51","51:52"
"ملّا گھیچری","گھینا",1,"55","51:60"
"ملک (دارا کی کہانی)","ملک سمندر خاں",2,"44","44:44 45:44"
"ملک (دارا کی کہانی)","مندی",4,"42 47 48 58","44:40 44:51 45:51 63:53"
"ملک (دارا کی کہانی)","منہا یبل",1,"42","44:40"
"ملک (دارا کی کہانی)","موجو",1,"5","4:7"
"ملک (دارا کی کہانی)","نوری کاٹو",8,"67 68 69 70 75","63:72 64:72 65:72 66:72 67:72 68:72 69:72 78:72"
"ملک (دارا کی کہانی)","ٹو (نر گھوڑا)",3,"3 4 60","4:3 4:5 63:57"
"ملک (دارا کی کہانی)","ٹھمکی",1,"5","4:7"
"ملک (دارا کی کہانی)","پھتی",6,"71 72 77","66:76 67:76 68:76 69:76 78:76 78:77"
"ملک (دارا کی کہانی)","پھلا",8,"3 42 49 58 59 60 61","4:3 44:41 44:54 45:54 63:54 63:56 63:58 63:59"
"ملک (دارا کی کہانی)","پھمن",1,"80","78:82"
"ملک (دارا کی کہانی)","پھمن کی نانی",1,"79","78:81"
"ملک (دارا کی کہانی)","چاچا حنفیا",4,"42 48 49 58","44:40 44:53 45:53 63:53"
"ملک (دارا کی کہانی)","چدی",9,"61 67 68 69 70 74","63:60 63:71 64:71 65:71 66:71 67:71 68:71 69:71 78:71"
"ملک (دارا کی کہانی)","چوہدری تغیرے",9,"66 67 68 69 74 79","63:70 64:70 65:70 66:70 67:70 68:70 69:70 78:70 78:80"
"ملک (دارا کی کہانی)","کئی رانی (گھوڑی)",6,"65 66 67","63:67 64:67 65:67 66:67 67:67 68:67"
"ملک (دارا کی کہانی)","کالا بدل (ریچھ)",4,"5 41 60 80","4:7 44:39 63:58 78:82"
"ملک (دارا کی کہانی)","کرملی",4,"2 3 4","4:1 4:2 4:3 4:5"
"ملک (دارا کی کہانی)","کرنل صاحب",1,"2","4:1"
"ملک (دارا کی کہانی)","کماں",6,"62 72 73 77 78","63:61 67:77 68:77 69:77 78:77 78:78"
"ملک (دارا کی کہانی)","گازی",2,"59 60","63:56 63:58"
"ملک (دارا کی کہانی)","گاموں مراثی",6,"2 3 4 39","4:1 4:2 4:3 4:4 44:34 44:35"
"ملک (دارا کی کہانی)","گاگو",8,"42 49 58 59 60 61","44:41 44:54 45:54 63:54 63:56 63:57 63:58 63:59"
"ملک (دارا کی کہانی)","گلو (مراثی کا منڈا)",11,"39 66 67 68 69 74 75","44:34 44:35 63:70 64:70 65:70 66:70 67:70 68:70 69:70 78:70 78:72"
"ملک (دارا کی کہانی)","گومی",2,"48","44:52 45:52"
"ملک (دارا کی کہانی)","گھینا",9,"61 67 68 69 70 74","63:60 63:71 64:71 65:71 66:71 67:71 68:71 69:71 78:71"
"ملک سمندر خاں","مندی",2,"42 47","44:40 44:51"
"ملک سمندر خاں","منہا یبل",1,"42","44:40"
"ملک سمندر خاں","پھلا",2,"42 49","44:41 44:54"
"ملک سمندر خاں","چاچا حنفیا",2,"42 48","44:40 44:53"
"ملک سمندر خاں","کالا بدل (ریچھ)",1,"41","44:39"
"ملک سمندر خاں","گاموں مراثی",2,"39","44:34 44:35"
"ملک سمندر خاں","گاگو",2,"42 49","44:41 44:54"
"ملک سمندر خاں","گلو (مراثی کا منڈا)",2,"39","44:34 44:35"
"ملک سمندر خاں","گومی",1,"48","44:52"
"مندی","منہا یبل",4,"29 30 36 40","29:29 32:29 32:40 40:40"
"مندی","مولو تیلی",4,"26 27 28","29:24 29:25 29:26 29:27"
"مندی","نبو میراثی",4,"26 27 28","29:24 29:25 29:26 29:27"
"مندی","نوراں",1,"25","29:21"
"مندی","ٹو (نر گھوڑا)",5,"24 29 31 54 55","29:19 29:30 32:30 51:57 53:57"
"مندی","پھلا",5,"36 40 46 52 53","32:41 40:41 51:41 51:54 53:54"
"مندی","چاچا حنفیا",7,"28 29 31 36 40 52 53","29:28 29:30 32:30 32:40 40:40 51:53 53:53"
"مندی","چدی",2,"55 56","51:60 53:60"
"مندی","چوہدری جلال",5,"24 30 31 32 36","29:20 29:31 32:31 32:33 40:33"
"مندی","کالا بدل (ریچھ)",6,"24 34 35 39 54 55","29:19 29:39 32:39 40:39 51:58 53:58"
"مندی","کرملی",1,"24","29:19"
"مندی","کرنل صاحب",1,"24","29:19"
"مندی","کماں",2,"56 57","51:61 53:61"
"مندی","گازی",2,"53 54","51:56 53:56"
"مندی","گاما",1,"24","29:20"
"مندی","گاموں مراثی",6,"30 31 32 36 37","29:31 32:31 32:33 40:33 40:34 40:35"
"مندی","گاگو",5,"36 40 46 52 53","32:41 40:41 51:41 51:54 53:54"
"مندی","گلو (مراثی کا منڈا)",4,"31 33 37","29:34 32:34 40:34 40:35"
"مندی","گومی",2,"51 52","51:52 53:52"
"مندی","گھینا",2,"55 56","51:60 53:60"
"منہا یبل","مولو تیلی",4,"26 27 28","29:24 29:25 29:26 29:27"
"منہا یبل","نبو میراثی",4,"26 27 28","29:24 29:25 29:26 29:27"
"منہا یبل","نوراں",1,"25","29:21"
"منہا یبل","ٹو (نر گھوڑا)",3,"24 29 35","29:19 29:30 40:30"
"منہا یبل","پھلا",1,"40","40:41"
"منہا یبل","چاچا حنفیا",4,"28 29 35 40","29:28 29:30 40:30 40:40"
"منہا یبل","چوہدری جلال",4,"24 30 35 36","29:20 29:31 40:31 40:33"
"منہا یبل","کالا بدل (ریچھ)",3,"24 34 39","29:19 29:39 40:39"
"منہا یبل","کرملی",1,"24","29:19"
"منہا یبل","کرنل صاحب",1,"24","29:19"
"منہا یبل","گاما",1,"24","29:20"
"منہا یبل","گاموں مراثی",5,"30 35 36 37","29:31 40:31 40:33 40:34 40:35"
"منہا یبل","گاگو",1,"40","40:41"
"منہا یبل","گلو (مراثی کا منڈا)",3,"31 37","29:34 40:34 40:35"
"موجو","نوراں",1,"16","12:21"
"موجو","ٹو (نر گھوڑا)",5,"5 6 14 15","7:3 7:5 9:19 10:19 12:19"
"موجو","ٹھمکی",9,"7 8 9 10 11 12","7:7 8:7 8:8 9:8 9:9 10:9 10:10 12:10 12:12"
"موجو","پھلا",1,"5","7:3"
"موجو","چوہدری جلال",2,"15 16","10:20 12:20"
"موجو","کالا بدل (ریچھ)",9,"7 8 9 10 11 12","7:7 8:7 8:8 9:8 9:9 10:9 10:10 12:10 12:12"
"موجو","کرملی",7,"4 5 6 14 15","7:1 7:2 7:3 7:5 9:19 10:19 12:19"
"موجو","کرنل صاحب",5,"4 13 14 15","7:1 8:18 9:18 10:18 12:18"
"موجو","گاما",2,"15 16","10:20 12:20"
"موجو","گاموں مراثی",9,"4 5 6 13 14 15","7:1 7:2 7:3 7:4 7:5 8:18 9:18 10:18 12:18"
"مولو تیلی","نبو میراثی",7,"24 25 26 27","24:24 25:24 25:25 26:25 26:26 27:26 27:27"
"مولو تیلی","نوراں",1,"22","24:21"
"مولو تیلی","ٹو (نر گھوڑا)",5,"21 27 28","24:19 24:30 25:30 26:30 27:30"
"مولو تیلی","چاچا حنفیا",4,"26 27","24:28 25:28 26:28 27:28"
"مولو تیلی","چوہدری جلال",5,"22 27 28 29","24:20 24:31 25:31 26:31 27:31"
"مولو تیلی","کالا بدل (ریچھ)",1,"21","24:19"
"مولو تیلی","کرملی",1,"21","24:19"
"مولو تیلی","کرنل صاحب",2,"21","24:18 24:19"
"مولو تیلی","گاما",1,"22","24:20"
"مولو تیلی","گاموں مراثی",5,"21 27 28 29","24:18 24:31 25:31 26:31 27:31"
"مولو تیلی","گلو (مراثی کا منڈا)",4,"29 30","24:34 25:34 26:34 27:34"
"نبو میراثی","نوراں",1,"22","24:21"
"نبو میراثی","ٹو (نر گھوڑا)",5,"21 27 28","24:19 24:30 25:30 26:30 27:30"
"نبو میراثی","چاچا حنفیا",4,"26 27","24:28 25:28 26:28 27:28"
"نبو میراثی","چوہدری جلال",5,"22 27 28 29","24:20 24:31 25:31 26:31 27:31"
"نبو میراثی","کالا بدل (ریچھ)",1,"21","24:19"
"نبو میراثی","کرملی",1,"21","24:19"
"نبو میراثی","کرنل صاحب",2,"21","24:18 24:19"
"نبو میراثی","گاما",1,"22","24:20"
"نبو میراثی","گاموں مراثی",5,"21 27 28 29","24:18 24:31 25:31 26:31 27:31"
"نبو میراثی","گلو (مراثی کا منڈا)",4,"29 30","24:34 25:34 26:34 27:34"
"نور و ماچھی","پھمن",4,"101 102 106","102:101 102:102 103:102 103:110"
"نور و ماچھی","پھمن کی نانی",2,"103","102:104 103:104"
"نور و ماچھی","چوہدری تغیرے",2,"97 98","102:93 102:94"
"نوراں","ٹو (نر گھوڑا)",2,"20 25","21:19 21:30"
"نوراں","ٹھمکی",1,"16","21:12"
"نوراں","چاچا حنفیا",1,"24","21:28"
"نوراں","چوہدری جلال",2,"20 26","21:20 21:31"
"نوراں","کالا بدل (ریچھ)",2,"16 20","21:12 21:19"
"نوراں","کرملی",1,"20","21:19"
"نوراں","کرنل صاحب",2,"19 20","21:18 21:19"
"نوراں","گاما",1,"20","21:20"
"نوراں","گاموں مراثی",2,"19 26","21:18 21:31"
"نوری کاٹو","پھتی",1,"74","72:76"
"نوری کاٹو","پھمن",1,"77","72:82"
"نوری کاٹو","پھمن کی نانی",1,"76","72:81"
"نوری کاٹو","چدی",1,"71","72:71"
"نوری کاٹو","چوہدری تغیرے",2,"71 76","72:70 72:80"
"نوری کاٹو","کئی رانی (گھوڑی)",1,"69","72:67"
"نوری کاٹو","کالا بدل (ریچھ)",1,"77","72:82"
"نوری کاٹو","کماں",1,"74","72:77"
"نوری کاٹو","گلو (مراثی کا منڈا)",2,"71 72","72:70 72:72"
"نوری کاٹو","گھینا",1,"71","72:71"
"ٹو (نر گھوڑا)","ٹھمکی",5,"5 6 14 15","3:7 5:7 19:9 19:10 19:12"
"ٹو (نر گھوڑا)","پھلا",5,"3 4 55 56 57","3:3 5:3 57:54 57:56 57:58"
"ٹو (نر گھوڑا)","چاچا حنفیا",4,"23 29 30 55","19:28 30:28 30:30 57:53"
"ٹو (نر گھوڑا)","چدی",1,"58","57:60"
"ٹو (نر گھوڑا)","چوہدری جلال",3,"19 25 30","19:20 30:20 30:31"
